language,dialect,accent,target_language,original,translation,original_check,translation_check,source,human_original_check,human_translation_check
Luri,Bakhtiari,Chaharmahali,Standard Persian,آسیو درادره لوینه کپنه,یکی کار انجام می‌دهد، دیگری نفس‌نفس می‌زند (ادا درمی‌آورد).,True,False,https://lebasbakhtiari.ir/%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%D8%A8%D8%AE%D8%AA%DB%8C%D8%A7%D8%B1%DB%8C/,0.0,0.0
Luri,Bakhtiari,Chaharmahali,Standard Persian,بهیگ وختی گشنه س ابو یاد آش عروسیس اوفته,در شرایط سخت و نداری، به یاد ایام خوش افتادن.,True,False,https://lebasbakhtiari.ir/%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%D8%A8%D8%AE%D8%AA%DB%8C%D8%A7%D8%B1%DB%8C/,0.0,0.0
Luri,Bakhtiari,Chaharmahali,Standard Persian,سگ که چاق ایبو گوشتس نیخورن,آدم بی‌ارزش همان است؛ ظاهرش هم عوض شود همان است.,True,False,https://lebasbakhtiari.ir/%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%D8%A8%D8%AE%D8%AA%DB%8C%D8%A7%D8%B1%DB%8C/,0.0,0.0
Luri,Bakhtiari,Chaharmahali,Standard Persian,همبون دادن به خرس گن ورآرس خردس به جا مزدس,آفتابه خرج لحیم کردن (کار بی‌حاصل سپردن به نالایق).,True,False,https://lebasbakhtiari.ir/%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%D8%A8%D8%AE%D8%AA%DB%8C%D8%A7%D8%B1%DB%8C/,0.0,0.0
Luri,Bakhtiari,Chaharmahali,Standard Persian,نون جو نه ری داره نه آستر,آدمی که خوب و بد برایش یکسان است.,True,False,https://lebasbakhtiari.ir/%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%D8%A8%D8%AE%D8%AA%DB%8C%D8%A7%D8%B1%DB%8C/,0.0,0.0
Luri,Bakhtiari,Chaharmahali,Standard Persian,گا مرد و شیر وهره بهرست,فلانی مرد و بده‌بستانه (معاملات) به راه افتاد.,True,False,https://lebasbakhtiari.ir/%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%D8%A8%D8%AE%D8%AA%DB%8C%D8%A7%D8%B1%DB%8C/,0.0,0.0
Luri,Bakhtiari,Chaharmahali,Standard Persian,نه ز پل اره نه ز گدار,کسی که به هیچ صراطی مستقیم نمی‌شود؛ یک‌دنده.,True,False,https://lebasbakhtiari.ir/%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%D8%A8%D8%AE%D8%AA%DB%8C%D8%A7%D8%B1%DB%8C/,0.0,0.0
Luri,Bakhtiari,Chaharmahali,Standard Persian,حور سهر مینت خمه کشت و بیرینت مردمه,درونش خودم را کشت، بیرونش دیگران را (ظاهر فریب).,True,False,https://lebasbakhtiari.ir/%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%D8%A8%D8%AE%D8%AA%DB%8C%D8%A7%D8%B1%DB%8C/,0.0,0.0
Luri,Bakhtiari,Chaharmahali,Standard Persian,کاسه ای داریم آرک برک تو پرس ک مو پر ترک,کنایه از داد و دهش دوطرفه.,True,False,https://lebasbakhtiari.ir/%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%D8%A8%D8%AE%D8%AA%DB%8C%D8%A7%D8%B1%DB%8C/,0.0,0.0
Luri,Bakhtiari,Chaharmahali,Standard Persian,حیا دار گ حیام ابو بی حیا گ زم اترسه,آبرومند کنار می‌کشد و بی‌حیا خیال می‌کند از او ترسیده‌اند.,True,False,https://lebasbakhtiari.ir/%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%D8%A8%D8%AE%D8%AA%DB%8C%D8%A7%D8%B1%DB%8C/,0.0,0.0
Luri,Bakhtiari,Chaharmahali,Standard Persian,جوم دهرسته الصم نپهرسته,اگر مفلس شده‌ام، اصل‌ونسبم از دست نرفته.,True,False,https://lebasbakhtiari.ir/%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%D8%A8%D8%AE%D8%AA%DB%8C%D8%A7%D8%B1%DB%8C/,0.0,0.0
Luri,Bakhtiari,Chaharmahali,Standard Persian,گرگ که پیر ابو تعمره سگ ابو,وقتی پیر می‌شود، جوانان او را دست می‌اندازند.,True,False,https://lebasbakhtiari.ir/%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%D8%A8%D8%AE%D8%AA%DB%8C%D8%A7%D8%B1%DB%8C/,0.0,0.0
Luri,Bakhtiari,Chaharmahali,Standard Persian,بچه یا وا ریش بوه ورس بجهمه یا ترنه دا,کنایه از اهمیت تربیت والدین و بی‌اصالتی برخی.,True,False,https://lebasbakhtiari.ir/%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%D8%A8%D8%AE%D8%AA%DB%8C%D8%A7%D8%B1%DB%8C/,0.0,0.0
Luri,Bakhtiari,Chaharmahali,Standard Persian,برزیر که وامهنه داسنه کل و تیز اکنه,برزگر وقتی از کار می‌ماند، دنبال مقصر می‌گردد.,True,False,https://lebasbakhtiari.ir/%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%D8%A8%D8%AE%D8%AA%DB%8C%D8%A7%D8%B1%DB%8C/,0.0,0.0
Luri,Bakhtiari,Chaharmahali,Standard Persian,به خرس گن حرف بزن گد پمپلاپف,کسی که فن بیان ندارد و نسنجیده حرف می‌زند.,True,False,https://lebasbakhtiari.ir/%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%D8%A8%D8%AE%D8%AA%DB%8C%D8%A7%D8%B1%DB%8C/,0.0,0.0
Luri,Bakhtiari,Chaharmahali,Standard Persian,تا داریم سر ایدراریم همی که نداریم پیت ایوراریم,تا داریم، سرفرازی می‌کنیم؛ هنگام نداری به‌خود می‌پیچیم.,True,False,https://lebasbakhtiari.ir/%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%D8%A8%D8%AE%D8%AA%DB%8C%D8%A7%D8%B1%DB%8C/,0.0,0.0
Luri,Bakhtiari,Chaharmahali,Standard Persian,دندون اسب پیشکشینه نی شمارن,از هدیه ایراد نمی‌گیرند.,True,False,https://lebasbakhtiari.ir/%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%D8%A8%D8%AE%D8%AA%DB%8C%D8%A7%D8%B1%DB%8C/,0.0,0.0
Luri,Bakhtiari,Chaharmahali,Standard Persian,به شیطون گن خدا بوته بیامرزه گ چی که نیبو,کاری که با عقل جور درنمی‌آید.,True,False,https://lebasbakhtiari.ir/%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%D8%A8%D8%AE%D8%AA%DB%8C%D8%A7%D8%B1%DB%8C/,0.0,0.0
Luri,Bakhtiari,Chaharmahali,Standard Persian,به بنگشت گن سوکی یا سنگین گ سوک سنگینیم دست خمه,به گنجشک گفتند سبک یا سنگین؟ گفت: احترام هر کس دست خودش است.,True,False,https://lebasbakhtiari.ir/%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%D8%A8%D8%AE%D8%AA%DB%8C%D8%A7%D8%B1%DB%8C/,0.0,0.0
Luri,Bakhtiari,Chaharmahali,Standard Persian,به توشمال گن بزن گ تنگه پام درد اکنه,بهانه بی‌جا آوردن.,True,False,https://lebasbakhtiari.ir/%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%D8%A8%D8%AE%D8%AA%DB%8C%D8%A7%D8%B1%DB%8C/,0.0,0.0
Luri,Bakhtiari,Chaharmahali,Standard Persian,برد سر جا خس سنگینه,هر کس در جایگاه خود وقار دارد.,True,False,https://lebasbakhtiari.ir/%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%D8%A8%D8%AE%D8%AA%DB%8C%D8%A7%D8%B1%DB%8C/,0.0,0.0
Luri,Bakhtiari,Chaharmahali,Standard Persian,شون گله ن ول کنه حونه خدا دست زس نی ورداره,چوپان گله را رها کند، صاحب گله رها نمی‌کند.,True,False,https://lebasbakhtiari.ir/%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%D8%A8%D8%AE%D8%AA%DB%8C%D8%A7%D8%B1%DB%8C/,0.0,0.0
Luri,Bakhtiari,Chaharmahali,Standard Persian,ماهینه که نیخون بگرن دس ایارن سی دینس,وقتی راغب به کاری نباشند، کاری می‌کنند که حاصل ندارد.,True,False,https://lebasbakhtiari.ir/%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%D8%A8%D8%AE%D8%AA%DB%8C%D8%A7%D8%B1%DB%8C/,0.0,0.0
Luri,Bakhtiari,Chaharmahali,Standard Persian,دس خوم کس خوم,به خودم تکیه می‌کنم.,True,False,https://lebasbakhtiari.ir/%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%D8%A8%D8%AE%D8%AA%DB%8C%D8%A7%D8%B1%DB%8C/,0.0,0.0
Luri,Bakhtiari,Chaharmahali,Standard Persian,هرکی گپی نداره نشینه سا یه یرد گپ,هرکس بزرگی ندارد، به سنگ بزرگی تکیه می‌کند.,True,False,https://lebasbakhtiari.ir/%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%D8%A8%D8%AE%D8%AA%DB%8C%D8%A7%D8%B1%DB%8C/,0.0,0.0
Luri,Bakhtiari,Chaharmahali,Standard Persian,بز به پا خوس کشن به دار میش به پا خوس,هرکس پاسخ‌گوی عمل خود است.,True,False,https://lebasbakhtiari.ir/%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%D8%A8%D8%AE%D8%AA%DB%8C%D8%A7%D8%B1%DB%8C/,0.0,0.0
Luri,Bakhtiari,Chaharmahali,Standard Persian,کور بهتر به حونه خوس ره ابره,نابینا هم خانه خودش را بهتر بلد است.,True,False,https://lebasbakhtiari.ir/%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%D8%A8%D8%AE%D8%AA%DB%8C%D8%A7%D8%B1%DB%8C/,0.0,0.0
Luri,Bakhtiari,Chaharmahali,Standard Persian,پوس خووه که بوس خووه,اصل و گوهر خوب باشد، ظاهر هم خوب می‌شود.,True,False,https://lebasbakhtiari.ir/%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%D8%A8%D8%AE%D8%AA%DB%8C%D8%A7%D8%B1%DB%8C/,0.0,0.0
Luri,Bakhtiari,Chaharmahali,Standard Persian,گرگ زه به گله هول به یکی دارون,گله را گرگ زد؛ وای به حال کسی که یکی دارد.,True,False,https://lebasbakhtiari.ir/%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%D8%A8%D8%AE%D8%AA%DB%8C%D8%A7%D8%B1%DB%8C/,0.0,0.0
Luri,Bakhtiari,Chaharmahali,Standard Persian,بردیم به آسماری دس ز دینم نی ورداری,بیچاره‌ام کردی، هنوز هم رهایم نمی‌کنی؟,True,False,https://lebasbakhtiari.ir/%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%D8%A8%D8%AE%D8%AA%DB%8C%D8%A7%D8%B1%DB%8C/,0.0,0.0
Luri,Bakhtiari,Chaharmahali,Standard Persian,جلتم ور ملتم,خواه‌ناخواه جورم را باید بکشی.,True,False,https://lebasbakhtiari.ir/%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%D8%A8%D8%AE%D8%AA%DB%8C%D8%A7%D8%B1%DB%8C/,0.0,0.0
Luri,Bakhtiari,Chaharmahali,Standard Persian,بید ار تهله سایه س شرینه,درخت بید اگر ثمری ندارد، سایه‌اش شیرین است.,True,False,https://lebasbakhtiari.ir/%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%D8%A8%D8%AE%D8%AA%DB%8C%D8%A7%D8%B1%DB%8C/,0.0,0.0
Luri,Bakhtiari,Chaharmahali,Standard Persian,به کور گدن ز خدا چه اخوی گ دو تیه روشنا,آرزوی کور، بینایی است.,True,False,https://lebasbakhtiari.ir/%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%D8%A8%D8%AE%D8%AA%DB%8C%D8%A7%D8%B1%DB%8C/,0.0,0.0
Luri,Bakhtiari,Chaharmahali,Standard Persian,درد به دل و جنگ آسون,بهانه که باشد، جنگیدن آسان است.,True,False,https://lebasbakhtiari.ir/%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%D8%A8%D8%AE%D8%AA%DB%8C%D8%A7%D8%B1%DB%8C/,0.0,0.0
Luri,Bakhtiari,Chaharmahali,Standard Persian,ایبیزیم و ایبینیم,خواهیم دید؛ ببینیم و تعریف کنیم.,True,False,https://lebasbakhtiari.ir/%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%D8%A8%D8%AE%D8%AA%DB%8C%D8%A7%D8%B1%DB%8C/,0.0,0.0
Luri,Bakhtiari,Chaharmahali,Standard Persian,ار ندونی مهمونم یو چو و یو همبونم,از ظواهر پیداست که نیت‌ام چیست.,True,False,https://lebasbakhtiari.ir/%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%D8%A8%D8%AE%D8%AA%DB%8C%D8%A7%D8%B1%DB%8C/,0.0,0.0
Luri,Bakhtiari,Chaharmahali,Standard Persian,اولاد کا مهدی چه ز پا نالن چه ز پهلی,عده‌ای که فقط از دردهایشان می‌نالند.,True,False,https://lebasbakhtiari.ir/%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%D8%A8%D8%AE%D8%AA%DB%8C%D8%A7%D8%B1%DB%8C/,0.0,0.0
Luri,Bakhtiari,Chaharmahali,Standard Persian,سی هو بت اگوم کاکا که بنگشت بگری سیم,به خاطر توقعاتم به تو احترام می‌گذارم.,True,False,https://lebasbakhtiari.ir/%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%D8%A8%D8%AE%D8%AA%DB%8C%D8%A7%D8%B1%DB%8C/,0.0,0.0
Luri,Bakhtiari,Chaharmahali,Standard Persian,دده سی دده پل بلند نیخو,خواهر برای خواهر گیسوان بلند نمی‌خواهد.,True,False,https://lebasbakhtiari.ir/%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%D8%A8%D8%AE%D8%AA%DB%8C%D8%A7%D8%B1%DB%8C/,0.0,0.0
Luri,Bakhtiari,Chaharmahali,Standard Persian,ار هزار لیشم گوشت میشم,اگر هزار بار هم بد باشم، به‌درد می‌خورم؛ گوهرم خوب است.,True,False,https://lebasbakhtiari.ir/%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%D8%A8%D8%AE%D8%AA%DB%8C%D8%A7%D8%B1%DB%8C/,0.0,0.0
Luri,Bakhtiari,Chaharmahali,Standard Persian,توشمال که بیکار ابینه تازه بووس انه به کار,سوءاستفاده از فرصت‌های موجود.,True,False,https://lebasbakhtiari.ir/%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%D8%A8%D8%AE%D8%AA%DB%8C%D8%A7%D8%B1%DB%8C/,0.0,0.0
Luri,Bakhtiari,Chaharmahali,Standard Persian,بز که اجلس اگرده نونان شون اخوره,کاری که عاقبت بد دارد انجام دادن (میخ به تابوت خود زدن).,True,False,https://lebasbakhtiari.ir/%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%D8%A8%D8%AE%D8%AA%DB%8C%D8%A7%D8%B1%DB%8C/,0.0,0.0
Luri,Bakhtiari,Chaharmahali,Standard Persian,بره نر به کله نی مهنه,فرزند پسر از خانواده جدا می‌شود.,True,False,https://lebasbakhtiari.ir/%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%D8%A8%D8%AE%D8%AA%DB%8C%D8%A7%D8%B1%DB%8C/,0.0,0.0
Luri,Bakhtiari,Chaharmahali,Standard Persian,دیگ سه کچک دیگول هم سه کچک,وقتی سهم کوچک و بزرگ یکسان باشد.,True,False,https://lebasbakhtiari.ir/%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%D8%A8%D8%AE%D8%AA%DB%8C%D8%A7%D8%B1%DB%8C/,0.0,0.0
Luri,Bakhtiari,Chaharmahali,Standard Persian,اسم سگ ایاری چو بگر به دست,از کسی نام می‌بری و فوراً سر می‌رسد.,True,False,https://lebasbakhtiari.ir/%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%D8%A8%D8%AE%D8%AA%DB%8C%D8%A7%D8%B1%DB%8C/,0.0,0.0
Luri,Bakhtiari,Chaharmahali,Standard Persian,شل به رفتارس کور به دیدارس,افراد کم‌بضاعت در آنچه ندارند بیشتر ناز می‌کنند.,True,False,https://lebasbakhtiari.ir/%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%D8%A8%D8%AE%D8%AA%DB%8C%D8%A7%D8%B1%DB%8C/,0.0,0.0
Luri,Bakhtiari,Chaharmahali,Standard Persian,بهونه که ور بارون اگره,مصداق «گاو نر می‌خواهد و مرد کهن» (بهانه‌جویی برای کار).,True,False,https://lebasbakhtiari.ir/%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%D8%A8%D8%AE%D8%AA%DB%8C%D8%A7%D8%B1%DB%8C/,0.0,0.0
Luri,Bakhtiari,Chaharmahali,Standard Persian,ار کوگ نزنه قهقهه بی جا کی دونه کوگ کجه کرده جا؟,اگر کسی خودش راز را فاش نکند، دیگران که علم غیب ندارند.,True,False,https://lebasbakhtiari.ir/%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%D8%A8%D8%AE%D8%AA%DB%8C%D8%A7%D8%B1%DB%8C/,0.0,0.0
Luri,Bakhtiari,Chaharmahali,Standard Persian,دهدر به دا ابره گوور به گا ابره,دختر به مادر و گوساله به گاوش می‌برد.,True,False,https://lebasbakhtiari.ir/%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%D8%A8%D8%AE%D8%AA%DB%8C%D8%A7%D8%B1%DB%8C/,0.0,0.0
Luri,Bakhtiari,Chaharmahali,Standard Persian,دهدری که داس تعریفس کنه سی حالوس خووه,دختری که مادرش از او تعریف کند، به درد دایی‌اش می‌خورد.,True,False,https://lebasbakhtiari.ir/%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%D8%A8%D8%AE%D8%AA%DB%8C%D8%A7%D8%B1%DB%8C/,0.0,0.0
Luri,Bakhtiari,Chaharmahali,Standard Persian,کچیر کار کچیر بار سر کچیر به تل دیوار,کوچک‌ترها به احترام بزرگ‌ترها باید بیشتر کار کنند.,True,False,https://lebasbakhtiari.ir/%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%D8%A8%D8%AE%D8%AA%DB%8C%D8%A7%D8%B1%DB%8C/,0.0,0.0
Luri,Bakhtiari,Chaharmahali,Standard Persian,سهر بلند نرمنیده پشما به حور نگرنیده,زن خوش‌قدوقامتِ بی‌هنر (ظاهر خوب، هنر نه).,True,False,https://lebasbakhtiari.ir/%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%D8%A8%D8%AE%D8%AA%DB%8C%D8%A7%D8%B1%DB%8C/,0.0,0.0
Luri,Bakhtiari,Chaharmahali,Standard Persian,خورزا بچ سر ره حالوه,خواهرزاده گاهی از دایی پیشی می‌گیرد و سد راهش می‌شود.,True,False,https://lebasbakhtiari.ir/%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%D8%A8%D8%AE%D8%AA%DB%8C%D8%A7%D8%B1%DB%8C/,0.0,0.0
Luri,Bakhtiari,Chaharmahali,Standard Persian,رو جایی که بخوننت نه جایی که چو وردارن بروننت,به جایی برو که از تو استقبال کنند، نه آنکه بیرونت کنند.,True,False,https://lebasbakhtiari.ir/%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%D8%A8%D8%AE%D8%AA%DB%8C%D8%A7%D8%B1%DB%8C/,0.0,0.0
Luri,Bakhtiari,Chaharmahali,Standard Persian,تا نیاهی به کارم بت نیگم خورزمارم,از دوستی تو فقط قصد سودجویی دارم.,True,False,https://lebasbakhtiari.ir/%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%D8%A8%D8%AE%D8%AA%DB%8C%D8%A7%D8%B1%DB%8C/,0.0,0.0
Luri,Bakhtiari,Chaharmahali,Standard Persian,بهیگه به حونه به ازما دیندا بفرشنس به که,عروست را اول در خانه امتحان کن، بعد کار بیرون بسپار.,True,False,https://lebasbakhtiari.ir/%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%D8%A8%D8%AE%D8%AA%DB%8C%D8%A7%D8%B1%DB%8C/,0.0,0.0
Luri,Bakhtiari,Chaharmahali,Standard Persian,ار به طمع من منونی شیته بک بیوه نمونی,اگر به امید من هستی، پی کار خودت برو تا عقب نمانی.,True,False,https://lebasbakhtiari.ir/%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%D8%A8%D8%AE%D8%AA%DB%8C%D8%A7%D8%B1%DB%8C/,0.0,0.0
Luri,Bakhtiari,Chaharmahali,Standard Persian,حونه زن بیوه شو نشینی نداره,خانه زن بیوه، شو‌نشینی ندارد.,True,False,https://lebasbakhtiari.ir/%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%D8%A8%D8%AE%D8%AA%DB%8C%D8%A7%D8%B1%DB%8C/,0.0,0.0
Luri,Bakhtiari,Chaharmahali,Standard Persian,بنگشته بردن باغ بهشت گ ولات ولات,بهترین جا هم که باشی، هوای وطن می‌کنی.,True,False,https://lebasbakhtiari.ir/%D8%B6%D8%B1%D8%A8-%D8%A7%D9%84%D9%85%D8%AB%D9%84-%D9%87%D8%A7%DB%8C-%D8%A8%D8%AE%D8%AA%DB%8C%D8%A7%D8%B1%DB%8C/,0.0,0.0
Luri,Bakhtiari,Chaharmahali,Standard Persian,قٌَیرزِ هَق اِ گُی,حرف راست نمی‌زنی,True,False,https://mi-s.blogfa.com/post/530/%D9%84%D8%BA%D8%A7%D8%AA-%D9%88-%D8%A7%D8%B5%D8%B7%D9%84%D8%A7%D8%AD%D8%A7%D8%AA%DB%8C-%D8%A7%D8%B2-%D8%B2%D8%A8%D8%A7%D9%86-%D8%A8%D8%AE%D8%AA%DB%8C%D8%A7%D8%B1%DB%8C-%D8%AF%D8%B1-%D8%B2%D8%A8%D8%A7%D9%86-%D9%85%D8%B1%D8%AF%D9%85-%D9%85%D8%B3%D8%AC%D8%AF%D8%B3%D9%84%DB%8C%D9%85%D8%A7%D9%86-%D8%A8%D8%AE%D8%B4-(233),0.0,0.0
Luri,Bakhtiari,Chaharmahali,Standard Persian,قٌَیرزِ هَقی اِ گُی,حرف راست نمی‌زنی,True,False,https://mi-s.blogfa.com/post/530/%D9%84%D8%BA%D8%A7%D8%AA-%D9%88-%D8%A7%D8%B5%D8%B7%D9%84%D8%A7%D8%AD%D8%A7%D8%AA%DB%8C-%D8%A7%D8%B2-%D8%B2%D8%A8%D8%A7%D9%86-%D8%A8%D8%AE%D8%AA%DB%8C%D8%A7%D8%B1%DB%8C-%D8%AF%D8%B1-%D8%B2%D8%A8%D8%A7%D9%86-%D9%85%D8%B1%D8%AF%D9%85-%D9%85%D8%B3%D8%AC%D8%AF%D8%B3%D9%84%DB%8C%D9%85%D8%A7%D9%86-%D8%A8%D8%AE%D8%B4-(233),0.0,0.0
Luri,Bakhtiari,Chaharmahali,Standard Persian,قینِتِ بِنِه بِه گِل,بنشین؛ روی زمین بنشین,True,False,https://mi-s.blogfa.com/post/530/%D9%84%D8%BA%D8%A7%D8%AA-%D9%88-%D8%A7%D8%B5%D8%B7%D9%84%D8%A7%D8%AD%D8%A7%D8%AA%DB%8C-%D8%A7%D8%B2-%D8%B2%D8%A8%D8%A7%D9%86-%D8%A8%D8%AE%D8%AA%DB%8C%D8%A7%D8%B1%DB%8C-%D8%AF%D8%B1-%D8%B2%D8%A8%D8%A7%D9%86-%D9%85%D8%B1%D8%AF%D9%85-%D9%85%D8%B3%D8%AC%D8%AF%D8%B3%D9%84%DB%8C%D9%85%D8%A7%D9%86-%D8%A8%D8%AE%D8%B4-(233),0.0,0.0
